TimesheetID,Date,ConsultantID,ProjectID,Hours,IsBillable
TS0002032,2024-08-16,C008,P022,6.1,1
TS0002033,2024-08-16,C006,P034,8.3,1
TS0002034,2024-08-16,C027,P034,6.3,1
TS0002035,2024-08-16,C018,P014,6.8,1
TS0002036,2024-08-16,C022,P014,6.8,1
TS0002037,2024-08-16,C024,P038,5.7,1
TS0002038,2024-08-16,C001,P038,5.7,1
TS0002039,2024-08-16,C012,P038,2.1,1
TS0002040,2024-08-16,C003,P038,7.5,1
TS0002041,2024-08-16,C005,P010,5.0,1
TS0002042,2024-08-16,C030,P003,4.1,1
TS0002043,2024-08-16,C028,P003,8.0,1
TS0002044,2024-08-16,C014,P003,3.9,1
TS0002045,2024-08-16,C008,P006,4.3,1
TS0002046,2024-08-16,C007,P006,8.0,1
TS0002047,2024-08-16,C010,P006,4.1,1
TS0002048,2024-08-16,C013,P035,0.9,0
TS0002049,2024-08-16,C017,P035,5.0,1
TS0002050,2024-08-16,C011,P035,9.8,1
TS0002051,2024-08-19,C023,P022,6.0,1
TS0002052,2024-08-19,C018,P022,6.6,1
TS0002053,2024-08-19,C026,P022,7.0,1
TS0002054,2024-08-19,C027,P022,6.4,1
TS0002055,2024-08-19,C017,P006,5.6,1
TS0002056,2024-08-19,C025,P006,9.9,1
TS0002057,2024-08-19,C007,P006,7.1,1
TS0002058,2024-08-19,C010,P006,2.3,0
TS0002059,2024-08-19,C006,P034,4.7,1
TS0002060,2024-08-19,C023,P034,3.1,1
TS0002061,2024-08-19,C017,P021,8.0,1
TS0002062,2024-08-19,C009,P021,5.3,1
TS0002063,2024-08-19,C015,P021,6.0,1
TS0002064,2024-08-19,C014,P036,3.7,1
TS0002065,2024-08-19,C007,P036,6.5,1
TS0002066,2024-08-19,C018,P010,4.8,1
TS0002067,2024-08-19,C005,P010,4.3,1
TS0002068,2024-08-19,C014,P035,6.6,1
TS0002069,2024-08-19,C011,P035,5.3,1
TS0002070,2024-08-19,C017,P035,4.3,1
TS0002071,2024-08-19,C013,P035,5.3,1
TS0002072,2024-08-19,C030,P003,4.8,1
TS0002073,2024-08-19,C028,P003,2.9,0
TS0002074,2024-08-19,C005,P003,6.9,1
TS0002075,2024-08-19,C014,P003,5.6,1
TS0002076,2024-08-19,C006,P011,7.5,1
TS0002077,2024-08-19,C001,P011,4.4,1
TS0002078,2024-08-19,C017,P011,0.6,0
TS0002079,2024-08-19,C030,P011,4.8,1
TS0002080,2024-08-19,C012,P038,6.2,1
TS0002081,2024-08-19,C024,P038,4.8,1
TS0002082,2024-08-19,C018,P014,3.9,1
TS0002083,2024-08-20,C028,P003,6.1,1
TS0002084,2024-08-20,C005,P003,6.5,1
TS0002085,2024-08-20,C023,P034,6.3,1
TS0002086,2024-08-20,C027,P022,5.1,1
TS0002087,2024-08-20,C018,P022,3.6,1
TS0002088,2024-08-20,C023,P022,6.0,1
TS0002089,2024-08-20,C016,P022,4.6,1
TS0002090,2024-08-20,C017,P022,5.9,1
TS0002091,2024-08-20,C026,P022,3.6,1
TS0002092,2024-08-20,C008,P022,4.0,1
TS0002093,2024-08-20,C015,P021,1.0,0
TS0002094,2024-08-20,C008,P006,5.0,1
TS0002095,2024-08-20,C010,P006,3.7,0
TS0002096,2024-08-20,C007,P006,4.4,1
TS0002097,2024-08-20,C009,P006,5.7,1
TS0002098,2024-08-20,C025,P006,7.4,1
TS0002099,2024-08-20,C017,P006,3.6,1
TS0002100,2024-08-20,C024,P038,10.4,1
TS0002101,2024-08-20,C003,P038,1.7,0
TS0002102,2024-08-20,C012,P038,5.4,1
TS0002103,2024-08-20,C001,P011,3.8,0
TS0002104,2024-08-20,C007,P036,7.6,1
TS0002105,2024-08-20,C017,P014,3.9,1
TS0002106,2024-08-20,C013,P035,2.2,1
TS0002107,2024-08-20,C018,P010,6.5,1
TS0002108,2024-08-21,C012,P038,7.2,1
TS0002109,2024-08-21,C007,P036,6.0,1
TS0002110,2024-08-21,C017,P021,5.2,1
TS0002111,2024-08-21,C020,P011,4.8,1
TS0002112,2024-08-21,C025,P011,6.2,1
TS0002113,2024-08-21,C015,P011,2.2,0
TS0002114,2024-08-21,C001,P011,9.2,1
TS0002115,2024-08-21,C030,P011,2.4,0
TS0002116,2024-08-21,C006,P011,3.5,1
TS0002117,2024-08-21,C017,P035,7.8,1
TS0002118,2024-08-21,C011,P035,4.7,1
TS0002119,2024-08-21,C022,P014,1.9,0
TS0002120,2024-08-21,C017,P014,9.4,1
TS0002121,2024-08-21,C018,P014,5.0,1
TS0002122,2024-08-21,C005,P010,5.7,1
TS0002123,2024-08-21,C008,P034,6.0,1
TS0002124,2024-08-21,C006,P034,1.6,0
TS0002125,2024-08-21,C027,P034,6.6,1
TS0002126,2024-08-21,C023,P034,5.1,1
TS0002127,2024-08-22,C007,P006,3.4,1
TS0002128,2024-08-22,C010,P006,2.1,0
TS0002129,2024-08-22,C014,P003,5.7,1
TS0002130,2024-08-22,C028,P003,6.0,1
TS0002131,2024-08-22,C030,P003,6.6,1
TS0002132,2024-08-22,C018,P010,8.1,1
TS0002133,2024-08-22,C024,P038,5.7,1
TS0002134,2024-08-22,C014,P036,4.6,1
TS0002135,2024-08-22,C007,P036,5.1,1
TS0002136,2024-08-22,C018,P014,5.3,1
TS0002137,2024-08-22,C022,P014,8.5,1
TS0002138,2024-08-22,C015,P021,6.2,1
TS0002139,2024-08-22,C017,P021,2.0,1
TS0002140,2024-08-22,C008,P034,6.8,1
TS0002141,2024-08-22,C006,P034,4.5,1
TS0002142,2024-08-22,C023,P034,6.1,1
TS0002143,2024-08-22,C027,P034,5.4,1
TS0002144,2024-08-22,C011,P035,6.0,1
TS0002145,2024-08-22,C014,P035,7.7,1
TS0002146,2024-08-22,C017,P035,6.8,1
TS0002147,2024-08-23,C030,P003,4.9,1
TS0002148,2024-08-23,C028,P003,4.6,1
TS0002149,2024-08-23,C005,P003,6.7,1
TS0002150,2024-08-23,C014,P003,8.1,1
TS0002151,2024-08-23,C017,P006,1.8,0
TS0002152,2024-08-23,C024,P038,7.4,1
TS0002153,2024-08-23,C003,P038,6.4,1
TS0002154,2024-08-23,C007,P036,7.6,1
TS0002155,2024-08-23,C014,P036,6.6,1
TS0002156,2024-08-23,C016,P022,6.3,1
TS0002157,2024-08-23,C023,P022,4.0,1
TS0002158,2024-08-23,C017,P022,8.2,1
TS0002159,2024-08-23,C026,P022,3.8,1
TS0002160,2024-08-23,C009,P021,6.1,1
TS0002161,2024-08-23,C018,P010,3.1,1
TS0002162,2024-08-26,C015,P021,6.5,1
TS0002163,2024-08-26,C017,P021,3.3,0
TS0002164,2024-08-26,C009,P021,6.2,1
TS0002165,2024-08-26,C016,P022,2.2,1
TS0002166,2024-08-26,C018,P022,2.3,0
TS0002167,2024-08-26,C017,P022,7.4,1
TS0002168,2024-08-26,C026,P022,9.5,1
TS0002169,2024-08-26,C023,P022,7.4,1
TS0002170,2024-08-26,C017,P014,5.2,1
TS0002171,2024-08-26,C018,P014,0.7,1
TS0002172,2024-08-26,C017,P035,5.7,1
TS0002173,2024-08-26,C013,P035,5.7,1
TS0002174,2024-08-26,C014,P035,5.8,1
TS0002175,2024-08-26,C011,P035,5.8,1
TS0002176,2024-08-26,C020,P011,5.4,1
TS0002177,2024-08-26,C006,P011,6.3,1
TS0002178,2024-08-26,C001,P011,9.1,1
TS0002179,2024-08-26,C017,P011,4.6,1
TS0002180,2024-08-26,C030,P011,7.0,1
TS0002181,2024-08-26,C015,P011,6.0,1
TS0002182,2024-08-26,C017,P006,5.6,1
TS0002183,2024-08-26,C008,P034,4.5,1
TS0002184,2024-08-26,C023,P034,6.7,1
TS0002185,2024-08-26,C003,P038,1.4,0
TS0002186,2024-08-26,C001,P038,1.5,0
TS0002187,2024-08-26,C012,P038,6.2,1
TS0002188,2024-08-26,C024,P038,5.3,1
TS0002189,2024-08-26,C014,P036,4.1,1
TS0002190,2024-08-26,C007,P036,5.6,1
TS0002191,2024-08-26,C018,P010,5.7,1
TS0002192,2024-08-26,C005,P010,6.8,1
TS0002193,2024-08-26,C030,P003,5.9,1
TS0002194,2024-08-27,C005,P010,4.4,1
TS0002195,2024-08-27,C027,P034,5.3,1
TS0002196,2024-08-27,C006,P034,7.0,1
TS0002197,2024-08-27,C026,P022,0.9,0
TS0002198,2024-08-27,C027,P022,7.6,1
TS0002199,2024-08-27,C018,P022,7.0,1
TS0002200,2024-08-27,C008,P022,2.3,0
TS0002201,2024-08-27,C007,P006,6.6,1
TS0002202,2024-08-27,C008,P006,6.1,1
TS0002203,2024-08-27,C025,P006,3.1,1
TS0002204,2024-08-27,C010,P006,6.6,1
TS0002205,2024-08-27,C017,P006,0.9,0
TS0002206,2024-08-27,C006,P011,7.0,1
TS0002207,2024-08-27,C017,P011,8.5,1
TS0002208,2024-08-27,C020,P011,4.1,1
TS0002209,2024-08-27,C025,P011,7.0,1
TS0002210,2024-08-27,C030,P011,6.2,1
TS0002211,2024-08-27,C015,P011,3.1,0
TS0002212,2024-08-27,C001,P011,5.3,1
TS0002213,2024-08-27,C003,P038,5.1,1
TS0002214,2024-08-27,C024,P038,5.3,1
TS0002215,2024-08-27,C001,P038,3.9,1
TS0002216,2024-08-27,C011,P035,7.5,1
TS0002217,2024-08-27,C014,P035,7.8,1
TS0002218,2024-08-28,C017,P011,9.1,1
TS0002219,2024-08-28,C001,P011,8.4,1
TS0002220,2024-08-28,C014,P036,5.6,1
TS0002221,2024-08-28,C007,P036,7.5,1
TS0002222,2024-08-28,C018,P010,8.2,1
TS0002223,2024-08-28,C015,P021,4.0,1
TS0002224,2024-08-28,C009,P021,4.2,1
TS0002225,2024-08-28,C018,P022,7.2,1
TS0002226,2024-08-28,C016,P022,5.9,1
TS0002227,2024-08-28,C023,P022,7.4,1
TS0002228,2024-08-28,C027,P022,4.2,1
TS0002229,2024-08-28,C017,P022,7.1,1
TS0002230,2024-08-28,C008,P022,5.5,1
TS0002231,2024-08-28,C018,P014,8.2,1
TS0002232,2024-08-28,C022,P014,7.3,1
TS0002233,2024-08-28,C028,P003,6.4,1
TS0002234,2024-08-28,C014,P003,6.1,0
TS0002235,2024-08-28,C005,P003,7.8,1
TS0002236,2024-08-28,C030,P003,7.6,1
TS0002237,2024-08-28,C014,P035,7.2,1
TS0002238,2024-08-28,C017,P035,3.4,0
TS0002239,2024-08-28,C011,P035,7.9,1
TS0002240,2024-08-28,C013,P035,7.8,1
TS0002241,2024-08-28,C008,P006,6.5,1
TS0002242,2024-08-28,C010,P006,2.8,0
TS0002243,2024-08-28,C025,P006,5.2,1
TS0002244,2024-08-28,C017,P006,5.6,1
TS0002245,2024-08-28,C007,P006,5.9,1
TS0002246,2024-08-28,C009,P006,8.6,1
TS0002247,2024-08-28,C001,P038,6.6,1
TS0002248,2024-08-29,C026,P022,4.2,1
TS0002249,2024-08-29,C008,P022,5.7,1
TS0002250,2024-08-29,C023,P022,5.0,1
TS0002251,2024-08-29,C016,P022,6.4,1
TS0002252,2024-08-29,C017,P021,6.8,1
TS0002253,2024-08-29,C001,P038,3.7,0
TS0002254,2024-08-29,C030,P011,8.0,1
TS0002255,2024-08-29,C007,P006,2.7,0
TS0002256,2024-08-29,C009,P006,7.2,1
TS0002257,2024-08-29,C014,P035,7.7,1
TS0002258,2024-08-29,C018,P014,5.9,1
TS0002259,2024-08-29,C022,P014,4.9,1
TS0002260,2024-08-29,C014,P036,6.7,1
TS0002261,2024-08-29,C028,P003,5.9,1
TS0002262,2024-08-29,C014,P003,7.2,1
TS0002263,2024-08-29,C005,P010,6.5,1
TS0002264,2024-08-30,C011,P035,6.8,1
TS0002265,2024-08-30,C013,P035,6.7,1
TS0002266,2024-08-30,C017,P035,6.0,1
TS0002267,2024-08-30,C007,P036,6.9,1
TS0002268,2024-08-30,C014,P036,2.5,0
TS0002269,2024-08-30,C017,P021,6.5,1
TS0002270,2024-08-30,C020,P011,6.1,1
TS0002271,2024-08-30,C015,P011,7.3,1
TS0002272,2024-08-30,C001,P011,5.9,1
TS0002273,2024-08-30,C018,P014,4.8,0
TS0002274,2024-08-30,C022,P014,5.7,1
TS0002275,2024-08-30,C017,P014,4.3,1
TS0002276,2024-08-30,C014,P003,5.2,1
TS0002277,2024-08-30,C028,P003,8.0,1
TS0002278,2024-08-30,C005,P003,6.9,1
TS0002279,2024-08-30,C030,P003,3.2,1
TS0002280,2024-08-30,C023,P022,5.3,1
TS0002281,2024-08-30,C008,P022,2.6,0
TS0002282,2024-08-30,C026,P022,3.7,1
TS0002283,2024-08-30,C016,P022,5.2,1
TS0002284,2024-09-02,C022,P014,6.6,1
TS0002285,2024-09-02,C017,P014,7.0,1
TS0002286,2024-09-02,C017,P035,4.3,1
TS0002287,2024-09-02,C017,P021,4.1,1
TS0002288,2024-09-02,C009,P021,4.7,1
TS0002289,2024-09-02,C012,P038,4.8,1
TS0002290,2024-09-02,C003,P038,0.5,0
TS0002291,2024-09-02,C001,P038,2.1,0
TS0002292,2024-09-02,C024,P038,5.6,1
TS0002293,2024-09-02,C027,P022,9.6,1
TS0002294,2024-09-02,C006,P011,0.6,0
TS0002295,2024-09-02,C030,P011,5.0,1
TS0002296,2024-09-02,C017,P011,5.7,1
TS0002297,2024-09-02,C025,P011,4.5,1
TS0002298,2024-09-02,C001,P011,6.5,1
TS0002299,2024-09-02,C010,P006,2.4,0
TS0002300,2024-09-02,C017,P006,8.8,1
TS0002301,2024-09-02,C009,P006,6.5,1
TS0002302,2024-09-02,C028,P003,6.6,1
TS0002303,2024-09-02,C030,P003,5.7,1
TS0002304,2024-09-02,C005,P003,4.8,1
TS0002305,2024-09-02,C014,P003,2.3,0
TS0002306,2024-09-03,C025,P006,4.2,1
TS0002307,2024-09-03,C009,P006,7.0,1
TS0002308,2024-09-03,C017,P006,7.3,1
TS0002309,2024-09-03,C010,P006,1.5,0
TS0002310,2024-09-03,C007,P006,4.5,1
TS0002311,2024-09-03,C017,P021,6.4,1
TS0002312,2024-09-03,C014,P036,3.1,1
TS0002313,2024-09-03,C007,P036,7.2,1
TS0002314,2024-09-03,C022,P014,7.0,1
TS0002315,2024-09-03,C006,P011,2.1,0
TS0002316,2024-09-03,C030,P011,4.8,1
TS0002317,2024-09-03,C001,P011,4.1,1
TS0002318,2024-09-03,C015,P011,5.0,1
TS0002319,2024-09-03,C017,P035,5.2,1
TS0002320,2024-09-03,C013,P035,6.6,1
TS0002321,2024-09-03,C014,P003,7.7,1
TS0002322,2024-09-03,C028,P003,6.5,1
TS0002323,2024-09-03,C005,P003,5.2,1
TS0002324,2024-09-03,C030,P003,4.8,1
TS0002325,2024-09-03,C005,P010,4.3,1
TS0002326,2024-09-03,C018,P010,6.3,1
TS0002327,2024-09-03,C024,P038,4.1,1
TS0002328,2024-09-03,C003,P038,3.0,0
TS0002329,2024-09-03,C008,P022,5.7,1
TS0002330,2024-09-03,C016,P022,1.8,0
TS0002331,2024-09-03,C018,P022,7.3,1
TS0002332,2024-09-03,C026,P022,5.0,1
TS0002333,2024-09-03,C017,P022,6.0,1
TS0002334,2024-09-03,C023,P022,1.7,0
TS0002335,2024-09-03,C013,P033,2.3,0
TS0002336,2024-09-03,C022,P033,6.6,1
TS0002337,2024-09-03,C004,P033,7.8,1
TS0002338,2024-09-04,C022,P014,6.2,1
TS0002339,2024-09-04,C017,P014,7.3,1
TS0002340,2024-09-04,C015,P032,5.1,1
TS0002341,2024-09-04,C008,P032,3.4,0
TS0002342,2024-09-04,C009,P006,7.6,1
TS0002343,2024-09-04,C010,P006,1.0,0
TS0002344,2024-09-04,C017,P006,7.6,1
TS0002345,2024-09-04,C016,P033,7.6,1
TS0002346,2024-09-04,C007,P036,4.6,1
TS0002347,2024-09-04,C016,P022,8.6,1
TS0002348,2024-09-04,C026,P022,5.4,1
TS0002349,2024-09-04,C017,P022,0.4,0
TS0002350,2024-09-04,C023,P022,0.2,0
TS0002351,2024-09-04,C027,P022,4.9,1
TS0002352,2024-09-04,C018,P022,6.0,1
TS0002353,2024-09-04,C014,P003,8.4,1
TS0002354,2024-09-04,C030,P003,4.6,1
TS0002355,2024-09-04,C028,P003,6.7,1
TS0002356,2024-09-04,C013,P035,5.8,1
TS0002357,2024-09-04,C003,P038,4.4,1
TS0002358,2024-09-04,C001,P038,6.1,1
TS0002359,2024-09-04,C024,P038,0.7,0
TS0002360,2024-09-04,C015,P011,4.3,0
TS0002361,2024-09-04,C020,P011,6.4,1
TS0002362,2024-09-04,C005,P010,5.4,1
TS0002363,2024-09-04,C015,P021,3.4,0
TS0002364,2024-09-04,C009,P021,2.4,1
TS0002365,2024-09-05,C017,P006,7.2,1
TS0002366,2024-09-05,C011,P035,6.3,1
TS0002367,2024-09-05,C014,P035,5.8,1
TS0002368,2024-09-05,C013,P035,4.4,1
TS0002369,2024-09-05,C007,P036,6.1,1
TS0002370,2024-09-05,C015,P032,0.3,0
TS0002371,2024-09-05,C016,P033,6.8,1
TS0002372,2024-09-05,C004,P033,5.3,1
TS0002373,2024-09-05,C024,P033,5.3,1
TS0002374,2024-09-05,C017,P021,5.4,1
TS0002375,2024-09-05,C009,P021,4.9,1
TS0002376,2024-09-05,C006,P011,6.4,1
TS0002377,2024-09-05,C030,P011,6.3,1
TS0002378,2024-09-05,C015,P011,3.6,0
TS0002379,2024-09-05,C017,P011,7.0,1
TS0002380,2024-09-05,C001,P011,6.8,1
TS0002381,2024-09-05,C020,P011,7.1,1
TS0002382,2024-09-05,C025,P011,6.6,1
TS0002383,2024-09-06,C027,P022,0.5,0
TS0002384,2024-09-06,C005,P032,7.8,1
TS0002385,2024-09-06,C008,P006,3.4,1
TS0002386,2024-09-06,C017,P006,9.0,1
TS0002387,2024-09-06,C009,P006,7.1,1
TS0002388,2024-09-06,C010,P006,6.0,1
TS0002389,2024-09-06,C025,P006,5.9,1
TS0002390,2024-09-06,C013,P035,3.2,0
TS0002391,2024-09-06,C017,P035,6.2,1
TS0002392,2024-09-06,C014,P035,6.7,1
TS0002393,2024-09-06,C025,P011,5.6,1
TS0002394,2024-09-06,C006,P011,2.6,0
TS0002395,2024-09-06,C015,P011,9.1,1
TS0002396,2024-09-06,C030,P011,6.4,1
TS0002397,2024-09-06,C020,P011,6.7,1
TS0002398,2024-09-06,C003,P038,7.5,1
TS0002399,2024-09-06,C012,P038,4.7,1
TS0002400,2024-09-06,C005,P003,3.7,1
TS0002401,2024-09-06,C028,P003,3.6,1
TS0002402,2024-09-06,C014,P003,5.1,1
TS0002403,2024-09-06,C030,P003,3.0,0
TS0002404,2024-09-06,C018,P014,6.2,1
TS0002405,2024-09-06,C022,P014,2.6,0
TS0002406,2024-09-06,C009,P021,7.4,1
TS0002407,2024-09-06,C015,P021,5.2,1
TS0002408,2024-09-06,C007,P036,4.4,1
TS0002409,2024-09-06,C024,P033,3.4,1
TS0002410,2024-09-06,C016,P033,3.2,1
TS0002411,2024-09-06,C004,P033,6.5,1
TS0002412,2024-09-06,C005,P010,4.2,1
TS0002413,2024-09-09,C004,P033,5.7,1
TS0002414,2024-09-09,C022,P033,5.2,1
TS0002415,2024-09-09,C024,P033,5.1,1
TS0002416,2024-09-09,C016,P033,6.6,1
TS0002417,2024-09-09,C008,P022,5.0,1
TS0002418,2024-09-09,C023,P022,4.9,1
TS0002419,2024-09-09,C016,P022,7.0,1
TS0002420,2024-09-09,C001,P038,6.6,1
TS0002421,2024-09-09,C012,P038,4.5,1
TS0002422,2024-09-09,C024,P038,6.0,1
TS0002423,2024-09-09,C014,P036,2.3,0
TS0002424,2024-09-09,C014,P003,4.6,1
TS0002425,2024-09-09,C005,P003,6.9,1
TS0002426,2024-09-09,C030,P003,4.7,1
TS0002427,2024-09-09,C028,P003,4.2,1
TS0002428,2024-09-09,C018,P010,2.3,0
TS0002429,2024-09-09,C005,P010,5.9,1
TS0002430,2024-09-09,C014,P035,4.5,1
TS0002431,2024-09-09,C013,P035,2.0,0
TS0002432,2024-09-09,C009,P006,5.1,1
TS0002433,2024-09-09,C017,P006,2.6,0
TS0002434,2024-09-09,C010,P006,8.2,1
TS0002435,2024-09-09,C025,P006,8.0,1
TS0002436,2024-09-09,C001,P011,3.6,1
TS0002437,2024-09-09,C030,P011,4.5,1
TS0002438,2024-09-09,C015,P011,6.1,1
TS0002439,2024-09-09,C020,P011,6.1,1
TS0002440,2024-09-09,C017,P011,7.6,1
TS0002441,2024-09-09,C025,P011,5.5,1
TS0002442,2024-09-09,C018,P014,6.5,1
TS0002443,2024-09-09,C017,P014,4.5,1
TS0002444,2024-09-09,C022,P014,3.5,0
TS0002445,2024-09-09,C017,P021,4.7,1
TS0002446,2024-09-09,C015,P021,3.2,1
TS0002447,2024-09-09,C005,P032,5.2,1
TS0002448,2024-09-09,C008,P032,4.1,1
TS0002449,2024-09-10,C030,P003,7.4,1
TS0002450,2024-09-10,C014,P003,4.0,1
TS0002451,2024-09-10,C005,P003,8.3,1
TS0002452,2024-09-10,C018,P010,6.0,1
TS0002453,2024-09-10,C018,P022,5.8,1
TS0002454,2024-09-10,C023,P022,8.0,1
TS0002455,2024-09-10,C008,P006,4.8,1
TS0002456,2024-09-10,C024,P038,7.1,1
TS0002457,2024-09-10,C001,P038,9.1,1
TS0002458,2024-09-10,C003,P038,1.5,0
TS0002459,2024-09-10,C012,P038,3.2,0
TS0002460,2024-09-10,C004,P033,0.3,0
TS0002461,2024-09-10,C006,P033,5.5,1
TS0002462,2024-09-10,C022,P033,2.0,1
TS0002463,2024-09-10,C024,P033,4.8,1
TS0002464,2024-09-10,C013,P033,5.3,1
TS0002465,2024-09-11,C022,P033,0.6,0
TS0002466,2024-09-11,C016,P033,5.1,1
TS0002467,2024-09-11,C006,P033,0.2,0
TS0002468,2024-09-11,C025,P006,5.4,1
TS0002469,2024-09-11,C010,P006,2.0,0
TS0002470,2024-09-11,C017,P006,4.8,1
TS0002471,2024-09-11,C008,P006,7.0,1
TS0002472,2024-09-11,C007,P006,2.2,1
TS0002473,2024-09-11,C009,P006,4.2,1
TS0002474,2024-09-11,C005,P032,7.4,1
TS0002475,2024-09-11,C008,P032,4.6,1
TS0002476,2024-09-11,C015,P032,6.5,1
TS0002477,2024-09-11,C014,P036,5.6,1
TS0002478,2024-09-11,C007,P036,3.6,1
TS0002479,2024-09-11,C001,P011,7.4,1
TS0002480,2024-09-11,C030,P011,6.9,1
TS0002481,2024-09-11,C025,P011,4.2,1
TS0002482,2024-09-11,C020,P011,6.8,1
TS0002483,2024-09-11,C015,P011,3.6,1
TS0002484,2024-09-11,C017,P011,7.6,1
TS0002485,2024-09-12,C018,P014,5.6,1
TS0002486,2024-09-12,C022,P014,4.3,1
TS0002487,2024-09-12,C001,P038,6.2,1
TS0002488,2024-09-12,C003,P038,2.8,0
TS0002489,2024-09-12,C024,P038,3.0,1
TS0002490,2024-09-12,C012,P038,5.5,0
TS0002491,2024-09-12,C025,P018,5.4,1
TS0002492,2024-09-12,C018,P018,8.2,1
TS0002493,2024-09-12,C004,P018,6.6,1
TS0002494,2024-09-12,C001,P018,1.2,0
TS0002495,2024-09-12,C008,P032,6.3,1
TS0002496,2024-09-12,C025,P011,6.6,1
TS0002497,2024-09-12,C006,P011,0.7,0
TS0002498,2024-09-12,C017,P011,4.5,1
TS0002499,2024-09-12,C018,P010,7.2,1
TS0002500,2024-09-12,C015,P021,4.4,1
TS0002501,2024-09-12,C009,P021,1.8,0
TS0002502,2024-09-13,C014,P036,5.9,1
TS0002503,2024-09-13,C007,P036,5.4,1
TS0002504,2024-09-13,C005,P010,6.8,1
TS0002505,2024-09-13,C018,P010,5.8,1
TS0002506,2024-09-13,C009,P021,5.2,1
TS0002507,2024-09-13,C015,P021,6.4,1
TS0002508,2024-09-13,C002,P018,7.3,1
TS0002509,2024-09-13,C025,P018,4.8,1
TS0002510,2024-09-13,C017,P018,2.6,1
TS0002511,2024-09-13,C004,P018,7.2,1
TS0002512,2024-09-13,C018,P018,6.2,1
TS0002513,2024-09-13,C001,P018,4.6,1
TS0002514,2024-09-13,C017,P035,6.0,1
TS0002515,2024-09-13,C014,P035,3.9,1
TS0002516,2024-09-13,C010,P006,2.6,0
TS0002517,2024-09-13,C007,P006,5.6,1
TS0002518,2024-09-13,C025,P006,4.6,1
TS0002519,2024-09-13,C009,P006,7.5,1
TS0002520,2024-09-13,C017,P006,6.5,1
TS0002521,2024-09-13,C030,P003,5.0,1
TS0002522,2024-09-13,C005,P003,8.0,1
TS0002523,2024-09-13,C024,P038,7.1,1
TS0002524,2024-09-13,C003,P038,6.9,1
TS0002525,2024-09-13,C001,P038,10.1,1
TS0002526,2024-09-13,C012,P038,4.8,1
TS0002527,2024-09-13,C005,P032,5.3,1
TS0002528,2024-09-13,C015,P032,5.0,0
TS0002529,2024-09-13,C016,P022,5.5,1
TS0002530,2024-09-13,C017,P022,5.6,0
TS0002531,2024-09-13,C016,P033,6.5,1
TS0002532,2024-09-13,C004,P033,5.0,1
TS0002533,2024-09-16,C018,P018,2.8,0
TS0002534,2024-09-16,C015,P018,6.8,1
TS0002535,2024-09-16,C002,P018,7.0,1
TS0002536,2024-09-16,C025,P018,6.3,1
TS0002537,2024-09-16,C004,P018,8.1,1
TS0002538,2024-09-16,C001,P038,4.2,1
TS0002539,2024-09-16,C024,P038,6.4,1
TS0002540,2024-09-16,C003,P038,7.1,1
TS0002541,2024-09-16,C012,P038,3.2,1
TS0002542,2024-09-16,C018,P010,9.9,1
TS0002543,2024-09-16,C005,P010,4.1,1
TS0002544,2024-09-16,C017,P006,5.6,0
TS0002545,2024-09-16,C007,P006,5.2,1
TS0002546,2024-09-16,C025,P006,6.3,1
TS0002547,2024-09-16,C010,P006,7.7,1
TS0002548,2024-09-16,C008,P006,6.7,1
TS0002549,2024-09-16,C017,P014,4.5,1
TS0002550,2024-09-16,C018,P014,6.9,1
TS0002551,2024-09-16,C015,P021,4.6,1
TS0002552,2024-09-16,C009,P021,5.8,1
TS0002553,2024-09-16,C030,P003,8.3,1
TS0002554,2024-09-16,C005,P003,2.0,0
TS0002555,2024-09-16,C028,P003,6.3,1
TS0002556,2024-09-16,C014,P003,3.7,1
TS0002557,2024-09-16,C016,P022,8.3,1
TS0002558,2024-09-16,C026,P022,6.7,1
TS0002559,2024-09-16,C027,P022,2.1,0
TS0002560,2024-09-16,C018,P022,6.4,1
TS0002561,2024-09-16,C017,P022,5.4,0
TS0002562,2024-09-16,C008,P022,6.8,1
TS0002563,2024-09-16,C023,P022,4.1,1
TS0002564,2024-09-16,C030,P011,8.1,1
TS0002565,2024-09-16,C015,P011,4.8,1
TS0002566,2024-09-16,C001,P011,9.2,1
TS0002567,2024-09-16,C014,P036,8.7,1
TS0002568,2024-09-16,C007,P036,3.5,1
TS0002569,2024-09-17,C026,P022,6.3,1
TS0002570,2024-09-17,C030,P011,9.0,1
TS0002571,2024-09-17,C006,P011,5.2,1
TS0002572,2024-09-17,C018,P010,7.4,1
TS0002573,2024-09-17,C005,P010,4.3,1
TS0002574,2024-09-17,C005,P032,6.8,1
TS0002575,2024-09-17,C008,P032,5.7,1
TS0002576,2024-09-17,C030,P003,7.6,1
TS0002577,2024-09-17,C005,P003,5.6,1
TS0002578,2024-09-17,C018,P014,4.5,1
TS0002579,2024-09-17,C006,P033,4.8,1
TS0002580,2024-09-17,C004,P033,4.0,1
TS0002581,2024-09-17,C018,P018,5.0,1
TS0002582,2024-09-17,C001,P018,3.0,0
TS0002583,2024-09-17,C025,P018,6.2,1
TS0002584,2024-09-17,C002,P018,5.6,1
TS0002585,2024-09-17,C017,P018,7.7,1
TS0002586,2024-09-17,C004,P018,5.1,1
TS0002587,2024-09-17,C010,P006,4.8,1
TS0002588,2024-09-17,C009,P006,6.3,1
TS0002589,2024-09-17,C017,P006,4.1,1
